y,ydiff,y_new
49.4676,0.013500000000000512,49.4541
49.4946,0.013550000000002171,49.481049999999996
49.5217,0.013499999999996959,49.5082
49.5487,0.013550000000002171,49.535149999999994
49.5758,0.013500000000000512,49.5623
49.6028,0.013500000000000512,49.5893
49.6298,0.013499999999996959,49.61630000000001
49.6568,0.013500000000000512,49.643299999999996
49.6838,0.013450000000002404,49.67035
49.7107,0.013499999999996959,49.69720000000001
49.7377,0.013450000000002404,49.72425
49.7646,0.013449999999998852,49.75115
49.7915,0.013449999999998852,49.77805
49.8184,0.013450000000002404,49.80494999999999
49.8453,0.013449999999998852,49.83185
49.8722,0.013400000000000745,49.8588
49.899,0.013400000000000745,49.8856
49.9258,0.013449999999998852,49.912350000000004
49.9527,0.013400000000000745,49.9393
49.9795,0.013400000000000745,49.9661
50.0063,0.013399999999997192,49.992900000000006
50.0331,0.013350000000002638,50.019749999999995
50.0598,0.013399999999997192,50.046400000000006
50.0866,0.013350000000002638,50.073249999999994
50.1133,0.013349999999999085,50.09995000000001
50.14,0.013349999999999085,50.12665
50.1667,0.013349999999999085,50.15335
50.1934,0.013350000000002638,50.180049999999994
50.2201,0.013349999999999085,50.20675
50.2468,0.013300000000000978,50.2335
50.2734,0.013299999999997425,50.26010000000001
50.3,0.013300000000000978,50.286699999999996
50.3266,0.013300000000000978,50.3133
50.3532,0.013300000000000978,50.3399
50.3798,0.013299999999997425,50.3665
50.4064,0.013300000000000978,50.3931
50.433,0.013249999999999318,50.41975
50.4595,0.013249999999999318,50.44625
50.486,0.01325000000000287,50.47274999999999
50.5125,0.013249999999999318,50.49925
50.539,0.013249999999999318,50.52575
50.5655,0.013249999999999318,50.55225
50.592,0.01320000000000121,50.5788
50.6184,0.013249999999999318,50.60515
50.6449,0.01320000000000121,50.631699999999995
50.6713,0.013199999999997658,50.658100000000005
50.6977,0.01320000000000121,50.6845
50.7241,0.01320000000000121,50.710899999999995
50.7505,0.013149999999999551,50.737350000000006
50.7768,0.013199999999997658,50.763600000000004
50.8032,0.013150000000003104,50.790049999999994
50.8295,0.013149999999999551,50.81635
50.8558,0.013149999999999551,50.842650000000006
50.8821,0.013149999999999551,50.86895
50.9084,0.013149999999999551,50.895250000000004
50.9347,0.013100000000001444,50.9216
50.9609,0.013149999999999551,50.94775
50.9872,0.013099999999997891,50.97410000000001
51.0134,0.013100000000001444,51.000299999999996
51.0396,0.013100000000001444,51.0265
51.0658,0.013099999999997891,51.0527
51.092,0.013100000000001444,51.0789
51.1182,0.013049999999999784,51.10515
51.1443,0.013099999999997891,51.13120000000001
51.1705,0.013049999999999784,51.15745
51.1966,0.013050000000003337,51.18355
51.2227,0.013049999999999784,51.20965
51.2488,0.013049999999999784,51.23575
51.2749,0.013049999999999784,51.26185
51.301,0.012999999999998124,51.288000000000004
51.327,0.013000000000001677,51.31399999999999
51.353,0.013049999999999784,51.33995
51.3791,0.012999999999998124,51.3661
51.4051,0.013000000000001677,51.3921
51.4311,0.012950000000000017,51.41815
51.457,0.012999999999998124,51.444
51.483,0.013000000000001677,51.47
51.509,0.012950000000000017,51.49605
51.5349,0.012950000000000017,51.521950000000004
51.5608,0.012950000000000017,51.54785
51.5867,0.012950000000000017,51.573750000000004
51.6126,0.012950000000000017,51.59965
51.6385,0.012899999999998357,51.625600000000006
51.6643,0.012950000000000017,51.651349999999994
51.6902,0.01290000000000191,51.677299999999995
51.716,0.012899999999998357,51.703100000000006
51.7418,0.01290000000000191,51.728899999999996
51.7676,0.012899999999998357,51.7547
51.7934,0.01290000000000191,51.780499999999996
51.8192,0.01285000000000025,51.80635
51.8449,0.012899999999998357,51.83200000000001
51.8707,0.01285000000000025,51.85785
51.8964,0.01285000000000025,51.88355
51.9221,0.01285000000000025,51.90925
51.9478,0.01285000000000025,51.93495
51.9735,0.01285000000000025,51.96065
51.9992,0.01279999999999859,51.9864
52.0248,0.01285000000000025,52.01195
52.0505,0.01279999999999859,52.0377
52.0761,0.012800000000002143,52.0633
52.1017,0.01279999999999859,52.0889
52.1273,0.012800000000002143,52.11449999999999
52.1529,0.012750000000000483,52.140150000000006
52.1784,0.01279999999999859,52.165600000000005
52.204,0.012750000000000483,52.19125
52.2295,0.012750000000000483,52.216750000000005
52.255,0.012750000000000483,52.24225
52.2805,0.01274999999999693,52.26775000000001
52.306,0.012750000000000483,52.29325
52.3315,0.012750000000000483,52.318749999999994
52.357,0.012699999999998823,52.344300000000004
52.3824,0.012700000000002376,52.369699999999995
52.4078,0.012750000000000483,52.39505
52.4333,0.012699999999998823,52.42060000000001
52.4587,0.012699999999998823,52.446
52.4841,0.012650000000000716,52.47145
52.5094,0.012699999999998823,52.496700000000004
52.5348,0.012650000000000716,52.522149999999996
52.5601,0.012700000000002376,52.547399999999996
52.5855,0.012649999999997164,52.57285
52.6108,0.012650000000000716,52.59815
52.6361,0.012650000000000716,52.62345
52.6614,0.012599999999999056,52.6488
52.6866,0.012650000000000716,52.67395
52.7119,0.012599999999999056,52.6993
52.7371,0.012650000000000716,52.72445
52.7624,0.012599999999999056,52.7498
52.7876,0.012600000000002609,52.77499999999999
52.8128,0.012599999999999056,52.800200000000004
52.838,0.01255000000000095,52.825450000000004
52.8631,0.012599999999999056,52.850500000000004
52.8883,0.01255000000000095,52.87575
52.9134,0.012599999999999056,52.900800000000004
52.9386,0.01255000000000095,52.926050000000004
52.9637,0.012549999999997397,52.951150000000005
52.9888,0.012500000000002842,52.976299999999995
53.0138,0.012549999999997397,53.001250000000006
53.0389,0.01255000000000095,53.026349999999994
53.064,0.01249999999999929,53.051500000000004
53.089,0.01249999999999929,53.076499999999996
53.114,0.012500000000002842,53.101499999999994
53.139,0.01249999999999929,53.12650000000001
53.164,0.01249999999999929,53.1515
53.189,0.01249999999999929,53.176500000000004
53.214,0.012450000000001182,53.20155
53.2389,0.01249999999999929,53.2264
53.2639,0.012450000000001182,53.25145
53.2888,0.01244999999999763,53.27635000000001
53.3137,0.012450000000001182,53.301249999999996
53.3386,0.012450000000001182,53.32615
53.3635,0.012399999999999523,53.3511
53.3883,0.012450000000001182,53.37585
53.4132,0.012399999999999523,53.400800000000004
53.438,0.012399999999999523,53.4256
53.4628,0.012399999999999523,53.4504
53.4876,0.012399999999999523,53.4752
53.5124,0.012399999999999523,53.5
53.5372,0.012399999999999523,53.5248
53.562,0.012350000000001415,53.54965
53.5867,0.012399999999999523,53.5743
53.6115,0.012350000000001415,53.599149999999995
53.6362,0.012349999999997863,53.623850000000004
53.6609,0.012350000000001415,53.64855
53.6856,0.012299999999999756,53.6733
53.7102,0.012350000000001415,53.69785
53.7349,0.012349999999997863,53.722550000000005
53.7596,0.012299999999999756,53.747299999999996
53.7842,0.012299999999999756,53.7719
53.8088,0.012299999999999756,53.796499999999995
53.8334,0.012299999999999756,53.8211
53.858,0.012299999999999756,53.845699999999994
53.8826,0.012250000000001648,53.870349999999995
53.9071,0.012299999999999756,53.894800000000004
53.9317,0.012250000000001648,53.91945
53.9562,0.012249999999998096,53.94395
53.9807,0.012250000000001648,53.96845
54.0052,0.012249999999998096,53.99295000000001
54.0297,0.012250000000001648,54.01745
54.0542,0.012199999999999989,54.042
54.0786,0.012249999999998096,54.06635
54.1031,0.012199999999999989,54.0909
54.1275,0.012199999999999989,54.1153
54.1519,0.012199999999999989,54.1397
54.1763,0.012199999999999989,54.1641
54.2007,0.012199999999999989,54.1885
54.2251,0.012199999999999989,54.2129
54.2495,0.012150000000001882,54.23734999999999
54.2738,0.012149999999998329,54.26165
54.2981,0.012150000000001882,54.28595
54.3224,0.012199999999999989,54.3102
54.3468,0.012100000000000222,54.3347
54.371,0.012149999999998329,54.358850000000004
54.3953,0.012150000000001882,54.38315
54.4196,0.012100000000000222,54.4075
54.4438,0.012100000000000222,54.431700000000006
54.468,0.012149999999998329,54.455850000000005
54.4923,0.012100000000000222,54.480199999999996
54.5165,0.012049999999998562,54.504450000000006
54.5406,0.012100000000000222,54.528499999999994
54.5648,0.012100000000000222,54.5527
54.589,0.012050000000002115,54.57695
54.6131,0.012049999999998562,54.60105
54.6372,0.012100000000000222,54.6251
54.6614,0.012049999999998562,54.64935
54.6855,0.012000000000000455,54.6735
54.7095,0.012050000000002115,54.697449999999996
54.7336,0.012049999999998562,54.72155000000001
54.7577,0.012000000000000455,54.7457
54.7817,0.012000000000000455,54.7697
54.8057,0.012049999999998562,54.79365
54.8298,0.012000000000000455,54.8178
54.8538,0.011949999999998795,54.84185
54.8777,0.012000000000000455,54.8657
54.9017,0.012000000000000455,54.8897
54.9257,0.011949999999998795,54.91375
54.9496,0.011950000000002348,54.93764999999999
54.9735,0.012000000000000455,54.9615
54.9975,0.011949999999998795,54.98555
55.0214,0.011900000000000688,55.0095
55.0452,0.011949999999998795,55.03325
55.0691,0.011950000000002348,55.05714999999999
55.093,0.011899999999997135,55.081100000000006
55.1168,0.011950000000002348,55.10485
55.1407,0.011899999999997135,55.128800000000005
55.1645,0.011900000000000688,55.15259999999999
55.1883,0.011900000000000688,55.1764
55.2121,0.011849999999999028,55.20025
55.2358,0.011900000000000688,55.2239
55.2596,0.011849999999999028,55.247749999999996
55.2833,0.011900000000000688,55.2714
55.3071,0.01185000000000258,55.295249999999996
55.3308,0.011849999999999028,55.31895
55.3545,0.011849999999999028,55.342650000000006
55.3782,0.011800000000000921,55.3664
55.4018,0.011849999999999028,55.38995
55.4255,0.011800000000000921,55.4137
55.4491,0.011849999999999028,55.437250000000006
55.4728,0.011800000000000921,55.461
55.4964,0.011800000000000921,55.4846
55.52,0.011799999999997368,55.5082
55.5436,0.011800000000000921,55.5318
55.5672,0.011749999999999261,55.55545
55.5907,0.011800000000000921,55.5789
55.6143,0.011749999999999261,55.60255
55.6378,0.011749999999999261,55.62605
55.6613,0.011750000000002814,55.64954999999999
55.6848,0.011749999999999261,55.67305
55.7083,0.011749999999999261,55.69655
55.7318,0.011700000000001154,55.7201
55.7552,0.011749999999999261,55.74345
55.7787,0.011700000000001154,55.766999999999996
55.8021,0.011699999999997601,55.790400000000005
55.8255,0.011700000000001154,55.8138
55.8489,0.011700000000001154,55.837199999999996
55.8723,0.011699999999997601,55.860600000000005
55.8957,0.011700000000001154,55.884
55.9191,0.011649999999999494,55.90745
55.9424,0.011700000000001154,55.9307
55.9658,0.011649999999999494,55.95415
55.9891,0.011649999999999494,55.977450000000005
56.0124,0.011649999999999494,56.00075
56.0357,0.011649999999999494,56.02405
56.059,0.011600000000001387,56.047399999999996
56.0822,0.011649999999999494,56.07055
56.1055,0.011600000000001387,56.0939
56.1287,0.011599999999997834,56.11710000000001
56.1519,0.011600000000001387,56.140299999999996
56.1751,0.011600000000001387,56.1635
56.1983,0.011599999999997834,56.1867
56.2215,0.011600000000001387,56.2099
56.2447,0.011549999999999727,56.23315
56.2678,0.011599999999997834,56.25620000000001
56.291,0.01155000000000328,56.27945
56.3141,0.011549999999999727,56.302550000000004
56.3372,0.011549999999999727,56.32565
56.3603,0.011549999999999727,56.34875
56.3834,0.011499999999998067,56.371900000000004
56.4064,0.011549999999999727,56.39485
56.4295,0.01150000000000162,56.41799999999999
56.4525,0.011549999999999727,56.44095
56.4756,0.01150000000000162,56.4641
56.4986,0.011499999999998067,56.487100000000005
56.5216,0.01150000000000162,56.510099999999994
56.5446,0.01144999999999996,56.533150000000006
56.5675,0.011499999999998067,56.556000000000004
56.5905,0.01144999999999996,56.579049999999995
56.6134,0.01150000000000162,56.6019
56.6364,0.01144999999999996,56.62495
56.6593,0.01144999999999996,56.647850000000005
56.6822,0.01144999999999996,56.67075
56.7051,0.0113999999999983,56.69370000000001
56.7279,0.01144999999999996,56.716449999999995
56.7508,0.011400000000001853,56.739399999999996
56.7736,0.01144999999999996,56.762150000000005
56.7965,0.0113999999999983,56.7851
56.8193,0.011400000000001853,56.8079
56.8421,0.0113999999999983,56.83070000000001
56.8649,0.011400000000001853,56.8535
56.8877,0.011350000000000193,56.87635
56.9104,0.0113999999999983,56.899
56.9332,0.011350000000000193,56.92185
56.9559,0.011350000000000193,56.94455
56.9786,0.011350000000000193,56.96725
57.0013,0.011350000000000193,56.98995
57.024,0.011350000000000193,57.01265
57.0467,0.011350000000000193,57.03535
57.0694,0.011299999999998533,57.0581
57.092,0.011300000000002086,57.08069999999999
57.1146,0.011350000000000193,57.10325
57.1373,0.011299999999998533,57.126000000000005
57.1599,0.011299999999998533,57.1486
57.1825,0.011300000000002086,57.1712
57.2051,0.011250000000000426,57.19385
57.2276,0.011299999999998533,57.216300000000004
57.2502,0.011250000000000426,57.23895
57.2727,0.011250000000000426,57.261449999999996
57.2952,0.011299999999998533,57.2839
57.3178,0.011250000000000426,57.30655
57.3403,0.011199999999998766,57.3291
57.3627,0.011250000000000426,57.35145
57.3852,0.011250000000000426,57.373949999999994
57.4077,0.01120000000000232,57.396499999999996
57.4301,0.011199999999998766,57.41890000000001
57.4525,0.011250000000000426,57.44125
57.475,0.011199999999998766,57.463800000000006
57.4974,0.011199999999998766,57.4862
57.5198,0.01115000000000066,57.508649999999996
57.5421,0.01120000000000232,57.530899999999995
57.5645,0.011149999999997107,57.55335000000001
57.5868,0.01120000000000232,57.575599999999994
57.6092,0.01115000000000066,57.59805
57.6315,0.011149999999997107,57.62035
57.6538,0.01115000000000066,57.642649999999996
57.6761,0.01115000000000066,57.66495
57.6984,0.011099999999999,57.6873
57.7206,0.01115000000000066,57.70945
57.7429,0.011099999999999,57.7318
57.7651,0.01115000000000066,57.753949999999996
57.7874,0.011100000000002552,57.77629999999999
57.8096,0.011099999999999,57.798500000000004
57.8318,0.011050000000000892,57.820750000000004
57.8539,0.011099999999999,57.842800000000004
57.8761,0.011099999999999,57.865
57.8983,0.011050000000000892,57.887249999999995
57.9204,0.011050000000000892,57.90935
57.9425,0.011099999999999,57.931400000000004
57.9647,0.011050000000000892,57.953649999999996
57.9868,0.01104999999999734,57.975750000000005
58.0089,0.011000000000002785,57.997899999999994
58.0309,0.01104999999999734,58.019850000000005
58.053,0.011000000000002785,58.041999999999994
58.075,0.01104999999999734,58.063950000000006
58.0971,0.011000000000002785,58.086099999999995
58.1191,0.010999999999999233,58.10810000000001
58.1411,0.010999999999999233,58.1301
58.1631,0.010999999999999233,58.152100000000004
58.1851,0.010950000000001125,58.17415
58.207,0.010999999999999233,58.196
58.229,0.010950000000001125,58.21805
58.2509,0.010949999999997573,58.23995000000001
58.2728,0.011000000000002785,58.261799999999994
58.2948,0.010949999999997573,58.28385
58.3167,0.010900000000003018,58.30579999999999
58.3385,0.010949999999997573,58.32755
58.3604,0.010950000000001125,58.34945
58.3823,0.010899999999999466,58.3714
58.4041,0.010899999999999466,58.3932
58.4259,0.010950000000001125,58.41495
58.4478,0.010899999999999466,58.4369
58.4696,0.010899999999999466,58.4587
58.4914,0.010850000000001359,58.480549999999994
58.5131,0.010899999999999466,58.5022
58.5349,0.010850000000001359,58.52405
58.5566,0.010899999999999466,58.545700000000004
58.5784,0.010849999999997806,58.567550000000004
58.6001,0.010850000000001359,58.58924999999999
58.6218,0.010850000000001359,58.61095
58.6435,0.010849999999997806,58.632650000000005
58.6652,0.010850000000001359,58.654349999999994
58.6869,0.010799999999999699,58.676100000000005
58.7085,0.010799999999999699,58.6977
58.7301,0.010850000000001359,58.71925
58.7518,0.010799999999999699,58.741
58.7734,0.010799999999999699,58.762600000000006
58.795,0.010799999999999699,58.7842
58.8166,0.010799999999999699,58.805800000000005
58.8382,0.010749999999998039,58.82745
58.8597,0.010800000000003251,58.84889999999999
58.8813,0.010749999999998039,58.87055000000001
58.9028,0.010750000000001592,58.89205
58.9243,0.010749999999998039,58.91355
58.9458,0.010750000000001592,58.93505
58.9673,0.010749999999998039,58.95655000000001
58.9888,0.010750000000001592,58.978049999999996
59.0103,0.010699999999999932,58.9996
59.0317,0.010749999999998039,59.02095
59.0532,0.010699999999999932,59.0425
59.0746,0.010699999999999932,59.0639
59.096,0.010700000000003485,59.08529999999999
59.1174,0.010699999999999932,59.106700000000004
59.1388,0.010699999999999932,59.1281
59.1602,0.010649999999998272,59.149550000000005
59.1815,0.010699999999999932,59.1708
59.2029,0.010650000000001825,59.19225
59.2242,0.010649999999998272,59.213550000000005
59.2455,0.010650000000001825,59.234849999999994
59.2668,0.010649999999998272,59.256150000000005
59.2881,0.010649999999998272,59.27745
59.3094,0.010650000000001825,59.29875
59.3307,0.010600000000000165,59.3201
59.3519,0.010649999999998272,59.34125
59.3732,0.010600000000000165,59.3626
59.3944,0.010600000000000165,59.383799999999994
59.4156,0.010600000000000165,59.405
59.4368,0.010600000000000165,59.426199999999994
59.458,0.010600000000000165,59.4474
59.4792,0.010550000000002058,59.46865
59.5003,0.010600000000000165,59.4897
59.5215,0.010549999999998505,59.51095000000001
59.5426,0.010549999999998505,59.53205
59.5637,0.010550000000002058,59.553149999999995
59.5848,0.010549999999998505,59.574250000000006
59.6059,0.010550000000002058,59.595349999999996
59.627,0.010549999999998505,59.61645
59.6481,0.010500000000000398,59.6376
59.6691,0.010549999999998505,59.658550000000005
59.6902,0.010500000000000398,59.6797
59.7112,0.010500000000000398,59.7007
59.7322,0.010500000000000398,59.7217
59.7532,0.010500000000000398,59.7427
59.7742,0.010500000000000398,59.7637
59.7952,0.010449999999998738,59.78475
59.8161,0.010500000000000398,59.8056
59.8371,0.010449999999998738,59.82665
59.858,0.01045000000000229,59.84755
59.8789,0.010500000000000398,59.8684
59.8999,0.010449999999998738,59.889450000000004
59.9208,0.010400000000000631,59.910399999999996
59.9416,0.010449999999998738,59.93115
59.9625,0.01045000000000229,59.95205
59.9834,0.010399999999997078,59.973000000000006
60.0042,0.010400000000000631,59.99379999999999
60.025,0.01045000000000229,60.01455
60.0459,0.010399999999997078,60.035500000000006
60.0667,0.010400000000000631,60.05629999999999
60.0875,0.010349999999998971,60.07715
60.1082,0.010400000000000631,60.09779999999999
60.129,0.010350000000002524,60.118649999999995
60.1497,0.010399999999997078,60.139300000000006
60.1705,0.010350000000002524,60.160149999999994
60.1912,0.010349999999998971,60.18085000000001
60.2119,0.010349999999998971,60.20155
60.2326,0.010350000000002524,60.222249999999995
60.2533,0.010349999999998971,60.24295000000001
60.274,0.010300000000000864,60.2637
60.2946,0.010349999999998971,60.28425
60.3153,0.010300000000000864,60.305
60.3359,0.010299999999997311,60.32560000000001
60.3565,0.010350000000002524,60.346149999999994
60.3772,0.010299999999997311,60.3669
60.3978,0.010250000000002757,60.38754999999999
60.4183,0.010299999999997311,60.408
60.4389,0.010300000000000864,60.428599999999996
60.4595,0.010249999999999204,60.44925
60.48,0.010250000000002757,60.46974999999999
60.5005,0.010299999999997311,60.4902
60.5211,0.010250000000002757,60.51084999999999
60.5416,0.010199999999997544,60.531400000000005
60.562,0.010250000000002757,60.55175
60.5825,0.010249999999999204,60.572250000000004
60.603,0.010199999999997544,60.592800000000004
60.6234,0.010250000000002757,60.61314999999999
60.6439,0.010199999999997544,60.633700000000005
60.6643,0.010200000000001097,60.6541
60.6847,0.010200000000001097,60.674499999999995
60.7051,0.010199999999997544,60.694900000000004
60.7255,0.010200000000001097,60.7153
60.7459,0.010149999999999437,60.735749999999996
60.7662,0.010200000000001097,60.756
60.7866,0.010149999999999437,60.77645
60.8069,0.010200000000001097,60.7967
60.8273,0.010149999999999437,60.81715
60.8476,0.010149999999999437,60.837450000000004
60.8679,0.01010000000000133,60.8578
60.8881,0.010149999999999437,60.87795
60.9084,0.010149999999999437,60.898250000000004
60.9287,0.01010000000000133,60.9186
60.9489,0.010149999999999437,60.93875
60.9692,0.01010000000000133,60.9591
60.9894,0.010099999999997777,60.97930000000001
61.0096,0.01010000000000133,60.9995
61.0298,0.010099999999997777,61.0197
61.05,0.01004999999999967,61.03995
61.0701,0.01010000000000133,61.059999999999995
61.0903,0.01004999999999967,61.08025
61.1104,0.01010000000000133,61.1003
61.1306,0.01004999999999967,61.12055
61.1507,0.01004999999999967,61.14065
61.1708,0.01004999999999967,61.16075
61.1909,0.010000000000001563,61.180899999999994
61.2109,0.01004999999999967,61.20085
61.231,0.01004999999999967,61.22095
61.2511,0.00999999999999801,61.2411
61.2711,0.010000000000001563,61.2611
61.2911,0.01004999999999967,61.28105
61.3112,0.010000000000001563,61.301199999999994
61.3312,0.009949999999999903,61.321250000000006
61.3511,0.00999999999999801,61.341100000000004
61.3711,0.010000000000001563,61.36109999999999
61.3911,0.009949999999999903,61.381150000000005
61.411,0.00999999999999801,61.401
61.431,0.009949999999999903,61.421049999999994
61.4509,0.009949999999999903,61.44095
61.4708,0.009949999999999903,61.460849999999994
61.4907,0.009949999999999903,61.48075
61.5106,0.009950000000003456,61.50064999999999
61.5305,0.009899999999998244,61.5206
61.5503,0.009949999999999903,61.540350000000004
61.5702,0.009900000000001796,61.5603
61.59,0.009899999999998244,61.5801
61.6098,0.009949999999999903,61.599850000000004
61.6297,0.009900000000001796,61.6198
61.6495,0.009849999999996584,61.63965
61.6692,0.009900000000001796,61.659299999999995
61.689,0.009899999999998244,61.679100000000005
61.7088,0.009850000000000136,61.698949999999996
61.7285,0.009900000000001796,61.718599999999995
61.7483,0.009850000000000136,61.73845
61.768,0.009850000000000136,61.75815
61.7877,0.009850000000000136,61.77785
61.8074,0.009850000000000136,61.79755
61.8271,0.009799999999998477,61.8173
61.8467,0.009850000000000136,61.83685
61.8664,0.009850000000000136,61.85655
61.8861,0.00980000000000203,61.8763
61.9057,0.009799999999998477,61.895900000000005
61.9253,0.009799999999998477,61.9155
